,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,NEOUSDT,XRPUSDT,ADAUSDT,BELUSDT,XLMUSDT,BATUSDT,LINKUSDT,BANDUSDT,ONTUSDT,IOTAUSDT
1469,19338.34000000,605.56000000,31.42310000,87.59000000,18.73500000,0.65019000,0.16621000,1.08540000,0.19595000,0.25320000,14.19090000,6.26480000,0.59110000,0.34460000
1470,19515.63000000,610.80000000,31.68110000,88.86000000,19.01500000,0.66196000,0.16920000,1.11740000,0.20099000,0.25400000,14.54490000,6.45810000,0.60710000,0.35300000
1471,19466.99000000,609.15000000,31.57210000,88.45000000,19.06200000,0.66600000,0.17044000,1.10790000,0.19992000,0.25710000,14.49150000,6.43060000,0.60610000,0.35340000
1472,19565.00000000,614.47000000,31.49150000,89.56000000,19.31000000,0.66834000,0.17053000,1.14890000,0.19952000,0.25850000,14.48280000,6.44480000,0.61060000,0.35780000
1473,19739.51000000,627.72000000,31.70760000,90.12000000,19.12400000,0.67051000,0.17117000,1.12340000,0.19995000,0.25640000,14.65300000,6.49350000,0.61280000,0.35740000
1474,19425.00000000,615.93000000,31.27670000,88.29000000,18.56800000,0.65621000,0.16716000,1.10110000,0.19574000,0.24990000,14.30270000,6.27610000,0.59300000,0.34690000
1475,18551.35000000,576.85000000,29.53730000,81.52000000,17.35300000,0.60432000,0.15102000,1.00860000,0.18244000,0.23630000,13.36120000,5.81880000,0.55170000,0.32110000
1476,18759.73000000,589.21000000,30.05460000,85.27000000,17.68700000,0.62118000,0.15760000,1.04600000,0.18676000,0.24010000,13.66640000,5.98330000,0.56300000,0.32790000
1477,19285.31000000,610.61000000,30.71180000,91.57000000,18.05000000,0.64384000,0.16310000,1.08430000,0.19287000,0.24300000,14.08960000,6.13640000,0.57590000,0.33650000
1478,19263.37000000,603.94000000,30.58410000,91.10000000,18.04200000,0.63753000,0.16106000,1.07430000,0.19015000,0.24310000,13.96220000,6.14410000,0.57930000,0.33570000
1479,19058.80000000,594.19000000,30.26350000,88.41000000,17.76300000,0.62560000,0.15678000,1.04400000,0.18708000,0.23850000,13.74830000,6.02910000,0.56810000,0.32960000
1480,19058.40000000,596.58000000,30.29880000,89.19000000,17.74600000,0.62908000,0.15789000,1.06000000,0.18828000,0.23910000,13.76560000,6.02120000,0.57080000,0.33400000
1481,18738.82000000,589.24000000,29.84030000,87.20000000,17.44800000,0.61661000,0.15491000,1.03980000,0.18544000,0.23610000,13.52730000,5.90960000,0.56090000,0.32540000
1482,19069.79000000,599.50000000,30.41610000,88.85000000,17.84300000,0.62595000,0.15758000,1.05200000,0.18882000,0.24020000,13.77330000,6.07650000,0.57140000,0.33460000
1483,19024.32000000,593.78000000,30.35870000,88.07000000,17.80900000,0.62150000,0.15709000,1.05700000,0.18663000,0.23870000,13.68600000,6.02710000,0.56890000,0.33410000
1484,19038.39000000,594.87000000,30.37430000,87.90000000,17.82000000,0.62653000,0.15699000,1.06290000,0.18691000,0.23970000,13.70810000,6.07660000,0.57090000,0.33200000
1485,18895.00000000,589.91000000,30.15550000,86.31000000,17.70700000,0.61828000,0.15633000,1.05430000,0.18547000,0.23790000,13.49620000,6.02010000,0.56430000,0.32870000
1486,18764.96000000,585.26000000,30.19960000,85.08000000,17.53000000,0.61088000,0.15562000,1.04840000,0.18382000,0.23510000,13.34610000,5.92780000,0.55750000,0.32630000
1487,18836.51000000,593.21000000,30.33680000,86.74000000,17.78600000,0.61730000,0.15758000,1.11060000,0.18578000,0.23860000,13.52820000,6.10150000,0.56720000,0.33210000
1488,18854.01000000,594.21000000,30.31820000,86.59000000,17.75100000,0.61946000,0.15817000,1.09840000,0.18495000,0.23860000,13.53160000,6.16230000,0.57280000,0.33200000
1489,18676.40000000,587.49000000,30.10000000,85.15000000,17.51000000,0.61224000,0.15492000,1.07940000,0.18193000,0.23510000,13.31280000,6.11730000,0.56740000,0.32640000
1490,18618.25000000,585.68000000,30.08120000,84.76000000,17.43400000,0.61169000,0.15460000,1.08680000,0.18049000,0.23320000,13.20530000,6.00840000,0.56360000,0.32420000
1491,18550.96000000,582.68000000,29.99740000,84.96000000,17.57800000,0.60409000,0.15238000,1.08090000,0.17985000,0.23340000,13.26850000,5.99380000,0.56220000,0.32470000
1492,18654.41000000,586.10000000,30.16750000,85.53000000,17.70500000,0.60586000,0.15333000,1.11690000,0.18100000,0.23480000,13.43040000,6.07210000,0.56430000,0.32650000
1493,18926.66000000,592.73000000,30.30740000,88.75000000,17.85300000,0.61766000,0.15623000,1.13560000,0.18495000,0.23690000,13.49170000,6.17370000,0.56990000,0.33460000
1494,19124.48000000,597.63000000,30.41440000,89.88000000,17.98100000,0.62722000,0.15877000,1.14300000,0.18716000,0.23970000,13.65190000,6.32170000,0.57580000,0.34120000
1495,19195.19000000,595.90000000,30.34380000,88.61000000,17.95300000,0.62271000,0.15777000,1.11240000,0.18623000,0.23900000,13.70580000,6.27410000,0.57410000,0.33900000
1496,19035.99000000,595.13000000,30.61620000,87.58000000,18.05000000,0.61730000,0.15712000,1.09960000,0.18491000,0.23780000,13.61500000,6.26570000,0.57490000,0.33480000
1497,19103.39000000,598.40000000,30.55080000,88.74000000,18.11600000,0.62026000,0.15774000,1.10810000,0.18670000,0.23930000,13.66390000,6.36780000,0.57700000,0.33600000
1498,19127.31000000,598.62000000,30.56970000,89.04000000,18.22500000,0.62460000,0.15888000,1.11750000,0.18701000,0.24030000,13.81440000,6.36420000,0.58250000,0.33660000
1499,18940.98000000,593.36000000,30.46450000,87.75000000,18.09000000,0.61734000,0.15760000,1.10530000,0.18645000,0.23810000,13.72890000,6.32880000,0.57610000,0.33470000
1500,19124.51000000,593.10000000,30.43070000,87.65000000,18.09800000,0.61869000,0.15777000,1.11670000,0.18574000,0.23950000,13.73800000,6.36750000,0.57790000,0.33700000
1501,18910.21000000,590.27000000,30.23890000,86.79000000,17.97500000,0.61174000,0.15672000,1.12730000,0.18305000,0.24210000,13.62790000,6.29500000,0.57130000,0.33470000
1502,18891.57000000,589.51000000,30.18750000,86.46000000,17.94700000,0.61264000,0.15523000,1.11540000,0.18119000,0.24080000,13.64880000,6.33240000,0.56510000,0.33480000
1503,18856.25000000,584.32000000,29.99020000,85.05000000,17.64900000,0.60409000,0.15254000,1.11540000,0.17947000,0.23900000,13.51590000,6.40010000,0.56240000,0.33130000
1504,18976.33000000,589.13000000,30.24620000,86.19000000,17.96500000,0.61316000,0.15489000,1.17000000,0.18177000,0.24230000,13.72010000,6.45170000,0.57280000,0.34070000
1505,19011.99000000,594.09000000,30.29250000,87.02000000,18.03800000,0.61573000,0.15590000,1.17980000,0.18274000,0.24300000,13.89010000,6.43000000,0.57370000,0.34070000
1506,19101.10000000,596.57000000,30.31380000,87.10000000,18.06900000,0.61836000,0.15710000,1.17780000,0.18427000,0.24200000,13.92340000,6.42960000,0.57560000,0.34030000
1507,19083.40000000,596.36000000,30.37330000,87.27000000,17.97300000,0.61834000,0.15789000,1.17850000,0.18418000,0.24180000,14.05700000,6.41850000,0.57460000,0.34280000
1508,19145.01000000,598.06000000,30.30250000,87.04000000,17.97900000,0.61734000,0.15710000,1.18810000,0.18274000,0.24280000,13.98940000,6.48060000,0.57470000,0.34130000
1509,19111.13000000,596.28000000,30.18390000,88.77000000,17.94500000,0.62073000,0.15677000,1.17450000,0.18231000,0.24160000,14.01450000,6.48040000,0.57450000,0.34020000
1510,19204.09000000,596.89000000,30.28750000,88.90000000,18.02600000,0.62972000,0.15845000,1.17380000,0.18514000,0.24220000,13.97990000,6.52640000,0.57680000,0.34450000
1511,19180.00000000,596.00000000,30.36310000,88.46000000,18.18700000,0.62694000,0.15908000,1.16200000,0.18465000,0.24490000,13.94060000,6.67760000,0.58020000,0.35070000
1512,19016.91000000,591.87000000,30.20880000,87.37000000,17.94300000,0.62076000,0.15699000,1.14780000,0.18206000,0.24350000,13.84720000,6.58550000,0.57100000,0.34250000
1513,19041.73000000,592.68000000,30.20720000,87.45000000,17.98500000,0.62123000,0.15747000,1.15350000,0.18234000,0.24580000,13.86340000,6.64180000,0.57160000,0.34430000
1514,19087.00000000,595.24000000,30.28530000,87.97000000,18.25600000,0.62185000,0.15774000,1.15900000,0.18341000,0.24480000,13.87580000,6.65820000,0.57540000,0.34630000
1515,19041.21000000,592.85000000,30.19640000,87.55000000,18.25700000,0.62062000,0.15730000,1.15470000,0.18123000,0.24450000,13.83420000,6.74300000,0.57180000,0.34430000
1516,18922.83000000,588.28000000,29.95590000,85.95000000,17.96000000,0.61770000,0.15683000,1.13500000,0.18054000,0.24010000,13.75200000,6.68280000,0.56440000,0.34680000
1517,18970.24000000,590.99000000,30.02790000,86.21000000,18.04000000,0.61773000,0.15687000,1.14110000,0.18112000,0.24110000,13.76330000,6.77980000,0.56510000,0.34830000
1518,19208.11000000,598.47000000,30.20600000,88.11000000,18.19100000,0.62306000,0.15844000,1.13850000,0.18265000,0.24170000,13.93370000,6.88000000,0.57180000,0.35200000
1519,19378.79000000,605.25000000,30.29310000,88.79000000,18.21300000,0.62700000,0.16099000,1.14870000,0.18330000,0.24360000,13.95890000,6.80910000,0.57430000,0.35420000
1520,19363.99000000,606.56000000,30.31870000,88.48000000,18.17400000,0.62642000,0.15964000,1.15470000,0.18208000,0.24370000,13.97290000,6.97590000,0.57340000,0.35320000
1521,19353.69000000,612.79000000,30.56720000,89.36000000,18.32500000,0.62730000,0.16093000,1.16290000,0.18348000,0.24440000,14.03330000,6.92760000,0.57840000,0.35530000
1522,19396.50000000,613.60000000,30.71150000,89.81000000,18.41500000,0.62943000,0.16115000,1.16150000,0.18425000,0.24510000,13.99050000,6.97780000,0.57770000,0.35540000
1523,19321.26000000,609.27000000,30.61140000,88.72000000,18.31700000,0.62593000,0.15978000,1.14120000,0.18239000,0.24350000,13.92000000,6.95800000,0.57450000,0.35070000
1524,19281.00000000,609.17000000,30.47420000,88.54000000,18.67800000,0.62419000,0.16004000,1.14200000,0.18225000,0.24430000,13.87900000,6.83870000,0.57540000,0.34940000
1525,19351.32000000,610.64000000,30.50520000,88.99000000,18.67100000,0.62861000,0.16583000,1.15730000,0.18657000,0.24710000,13.91680000,6.83060000,0.58790000,0.35250000
1526,19535.00000000,618.92000000,30.64200000,90.35000000,18.62000000,0.63400000,0.16543000,1.15730000,0.18853000,0.24610000,14.09480000,6.96000000,0.58600000,0.35160000
1527,19354.78000000,614.20000000,30.47000000,88.62000000,18.49600000,0.63066000,0.16444000,1.14700000,0.18438000,0.24480000,13.97190000,6.97050000,0.58090000,0.34990000
1528,19299.23000000,612.56000000,30.43840000,88.52000000,18.57800000,0.62814000,0.16433000,1.14330000,0.18384000,0.24660000,13.93770000,7.08780000,0.58340000,0.34970000
1529,19371.46000000,614.12000000,30.43990000,88.44000000,18.69800000,0.62973000,0.16399000,1.14620000,0.18422000,0.24600000,13.93130000,7.08720000,0.59150000,0.35020000
1530,19414.29000000,613.76000000,30.41800000,88.43000000,18.67900000,0.63045000,0.16601000,1.12800000,0.18485000,0.24490000,13.94790000,7.06290000,0.59050000,0.34890000
1531,19369.44000000,611.33000000,30.35720000,87.82000000,18.68600000,0.62705000,0.16324000,1.12500000,0.18318000,0.24440000,13.89820000,7.07550000,0.58750000,0.34630000
1532,19438.86000000,614.95000000,30.45940000,88.83000000,18.91500000,0.62941000,0.16330000,1.13410000,0.18359000,0.24410000,13.96800000,7.12590000,0.59000000,0.34680000
1533,19464.11000000,616.13000000,30.64490000,88.77000000,19.04400000,0.62743000,0.16409000,1.13110000,0.18473000,0.24490000,13.96630000,7.13810000,0.59040000,0.34820000
1534,19421.90000000,615.85000000,30.70650000,89.00000000,18.85300000,0.63046000,0.16398000,1.13200000,0.18436000,0.24320000,13.97490000,7.28240000,0.58940000,0.34890000
1535,19460.65000000,617.36000000,30.86370000,89.08000000,18.97300000,0.63156000,0.16378000,1.15500000,0.18437000,0.24830000,14.00460000,7.23500000,0.59540000,0.35010000
1536,19321.42000000,611.32000000,30.76520000,88.33000000,18.71700000,0.62691000,0.16314000,1.15010000,0.18680000,0.24490000,13.82960000,7.11060000,0.58990000,0.34960000
1537,19251.92000000,604.26000000,30.46140000,87.58000000,18.41900000,0.61718000,0.16025000,1.12270000,0.18398000,0.24230000,13.65520000,6.91000000,0.57760000,0.34340000
1538,19162.62000000,602.64000000,30.28190000,86.74000000,18.21800000,0.61101000,0.15790000,1.10950000,0.18103000,0.23890000,13.56190000,6.88730000,0.56730000,0.33880000
1539,19286.78000000,606.12000000,30.41120000,87.52000000,18.42900000,0.61651000,0.16059000,1.13270000,0.18303000,0.24190000,13.66680000,7.00900000,0.57420000,0.34260000
1540,19200.07000000,603.46000000,30.23770000,86.71000000,18.35600000,0.61336000,0.16041000,1.13420000,0.18259000,0.24430000,13.63740000,6.96000000,0.57240000,0.34160000
1541,19317.13000000,606.89000000,30.26540000,87.30000000,18.34300000,0.61844000,0.16090000,1.15230000,0.18328000,0.24500000,13.72740000,6.96110000,0.57630000,0.34290000
1542,19283.94000000,604.28000000,30.23290000,86.84000000,18.30900000,0.61662000,0.16034000,1.14700000,0.18233000,0.24380000,13.64520000,6.91840000,0.57350000,0.34190000
1543,19388.89000000,610.86000000,30.41540000,88.49000000,18.62800000,0.62360000,0.16179000,1.19520000,0.18510000,0.24630000,13.81260000,6.95560000,0.58530000,0.34790000
1544,19354.23000000,608.69000000,30.33380000,87.74000000,18.55000000,0.61817000,0.16096000,1.15480000,0.18371000,0.24500000,13.74170000,6.90610000,0.58580000,0.34600000
1545,18978.35000000,593.25000000,29.66340000,85.76000000,18.01300000,0.60682000,0.15622000,1.13760000,0.17950000,0.23810000,13.40210000,6.81240000,0.56430000,0.33640000
1546,18833.25000000,585.57000000,29.29310000,84.19000000,17.76800000,0.59056000,0.15420000,1.10370000,0.17371000,0.24030000,13.31850000,6.66710000,0.56090000,0.33110000
1547,19026.49000000,592.09000000,29.72010000,85.29000000,18.02100000,0.60230000,0.15645000,1.12160000,0.17736000,0.24330000,13.44620000,6.82680000,0.57200000,0.33420000
1548,19005.34000000,590.92000000,29.57220000,84.81000000,18.04400000,0.59700000,0.15579000,1.09970000,0.17532000,0.24210000,13.33380000,6.80680000,0.56670000,0.33340000
1549,19046.11000000,591.94000000,29.60550000,84.95000000,18.16700000,0.59920000,0.15639000,1.10930000,0.17583000,0.24270000,13.39210000,6.85640000,0.56800000,0.33540000
1550,18943.35000000,586.89000000,29.39380000,84.34000000,17.95800000,0.59150000,0.15498000,1.09820000,0.17181000,0.24140000,13.28320000,6.81250000,0.56320000,0.33130000
1551,18981.28000000,588.47000000,29.46620000,83.22000000,17.81200000,0.57762000,0.15483000,1.08930000,0.17117000,0.23840000,13.15510000,6.82830000,0.56460000,0.32880000
1552,18968.93000000,589.34000000,29.49490000,83.57000000,17.84500000,0.57481000,0.15515000,1.09030000,0.17103000,0.23810000,13.19610000,6.81690000,0.56400000,0.32910000
1553,19056.45000000,591.14000000,29.68610000,84.09000000,18.00800000,0.58125000,0.15553000,1.10150000,0.17380000,0.23970000,13.24380000,6.87660000,0.56680000,0.33140000
1554,19038.73000000,590.83000000,29.67200000,83.97000000,18.00600000,0.57674000,0.15622000,1.10090000,0.17135000,0.23910000,13.31620000,6.88930000,0.56800000,0.33020000
1555,18962.53000000,588.87000000,29.58640000,83.28000000,17.88200000,0.56819000,0.15422000,1.09180000,0.16863000,0.23760000,13.20760000,6.79150000,0.56380000,0.32970000
1556,18806.41000000,580.83000000,29.30050000,81.55000000,17.46000000,0.55748000,0.15140000,1.07120000,0.16358000,0.23360000,12.91390000,6.60000000,0.55090000,0.32510000
1557,18665.30000000,569.16000000,28.90720000,78.61000000,17.15600000,0.54794000,0.14683000,1.02160000,0.16064000,0.22610000,12.60600000,6.35680000,0.53220000,0.31970000
1558,18650.52000000,567.24000000,29.02310000,79.52000000,17.29800000,0.55367000,0.14781000,1.02520000,0.16154000,0.22850000,12.68000000,6.42150000,0.53670000,0.32200000
1559,18764.23000000,571.79000000,29.00730000,80.40000000,17.51800000,0.56942000,0.15125000,1.03980000,0.16592000,0.23110000,12.91400000,6.52660000,0.54470000,0.32460000
1560,18644.89000000,567.31000000,28.83430000,79.21000000,17.30100000,0.56074000,0.14879000,1.02020000,0.16174000,0.22580000,12.77560000,6.50520000,0.53600000,0.31890000
1561,18789.66000000,574.45000000,29.07310000,80.33000000,17.53700000,0.56435000,0.15038000,1.04470000,0.16305000,0.22900000,12.92860000,6.58910000,0.54440000,0.32470000
1562,18818.85000000,575.90000000,29.10220000,80.49000000,17.58000000,0.57159000,0.15096000,1.04750000,0.16588000,0.22920000,12.92100000,6.64470000,0.54480000,0.33030000
1563,18863.90000000,579.02000000,28.96320000,81.36000000,17.62500000,0.57900000,0.15333000,1.04610000,0.16688000,0.22910000,12.91370000,6.68380000,0.54450000,0.33270000
1564,18954.42000000,584.46000000,29.22340000,81.85000000,17.76400000,0.58690000,0.15433000,1.05690000,0.17008000,0.23080000,13.07770000,6.67210000,0.54840000,0.33490000
1565,18963.03000000,587.77000000,29.18320000,82.43000000,17.82000000,0.58684000,0.15687000,1.06650000,0.17061000,0.23260000,13.07750000,6.63170000,0.55180000,0.33820000
1566,18911.31000000,585.01000000,29.14400000,81.86000000,17.62700000,0.57957000,0.15536000,1.06640000,0.16862000,0.23150000,13.06320000,6.62640000,0.54880000,0.33350000
1567,19149.90000000,595.29000000,29.79600000,84.04000000,17.97700000,0.59465000,0.15758000,1.08010000,0.17433000,0.23530000,13.27260000,6.77230000,0.55880000,0.33810000
1568,19110.42000000,593.18000000,29.82820000,83.72000000,17.95500000,0.59395000,0.15756000,1.07960000,0.17415000,0.23540000,13.27760000,6.75790000,0.55700000,0.33680000
1569,19114.48000000,592.90000000,29.73700000,83.39000000,17.88600000,0.59405000,0.16130000,1.07970000,0.17501000,0.23530000,13.23440000,6.80290000,0.55620000,0.33720000
1570,19013.43000000,589.46000000,29.67360000,82.83000000,17.86500000,0.58726000,0.15925000,1.07190000,0.17416000,0.23380000,13.17880000,6.77760000,0.55360000,0.33600000
1571,19060.01000000,591.43000000,29.68000000,83.29000000,17.96400000,0.59025000,0.15980000,1.07340000,0.17308000,0.23480000,13.18460000,6.78510000,0.55410000,0.33660000
1572,18983.13000000,586.44000000,29.46600000,82.21000000,17.74700000,0.57875000,0.15703000,1.06520000,0.17113000,0.23330000,13.12850000,6.67610000,0.55160000,0.33270000
1573,19080.01000000,591.03000000,29.55440000,82.99000000,17.93500000,0.58337000,0.15928000,1.07120000,0.17241000,0.23490000,13.28500000,6.71120000,0.55450000,0.33580000
1574,19110.78000000,592.50000000,29.50340000,83.09000000,17.87200000,0.58338000,0.15893000,1.07580000,0.17218000,0.23510000,13.26600000,6.74320000,0.55570000,0.33660000
1575,19099.00000000,593.70000000,29.49270000,82.92000000,17.93200000,0.58526000,0.15932000,1.07310000,0.17282000,0.23520000,13.22490000,6.82280000,0.55470000,0.33890000
1576,19125.76000000,594.59000000,29.51970000,83.17000000,17.92900000,0.58905000,0.15926000,1.07810000,0.17310000,0.23590000,13.27400000,6.80690000,0.55510000,0.34110000
1577,19116.30000000,593.21000000,29.50310000,82.88000000,17.83700000,0.58400000,0.15873000,1.07240000,0.17255000,0.23520000,13.18430000,6.78620000,0.55360000,0.34320000
1578,19119.19000000,594.77000000,29.60010000,83.19000000,17.86200000,0.58498000,0.15927000,1.07250000,0.17247000,0.23570000,13.25610000,6.79330000,0.55370000,0.34250000
1579,19054.90000000,591.96000000,29.54540000,82.78000000,17.78400000,0.58155000,0.15893000,1.06690000,0.17215000,0.23460000,13.13470000,6.72920000,0.55140000,0.34050000
1580,19007.04000000,591.99000000,29.45970000,82.65000000,17.82700000,0.58082000,0.15877000,1.06360000,0.17210000,0.23410000,13.09040000,6.76120000,0.55200000,0.34020000
1581,19020.50000000,591.39000000,29.48580000,81.99000000,17.78700000,0.57727000,0.15856000,1.05730000,0.17014000,0.23430000,13.11030000,6.80140000,0.55150000,0.34200000
1582,19147.66000000,596.80000000,29.72800000,83.14000000,17.97500000,0.58517000,0.15993000,1.06890000,0.17170000,0.23600000,13.17480000,6.93480000,0.55780000,0.34150000
1583,19268.81000000,605.10000000,29.94320000,84.99000000,18.10000000,0.62070000,0.16245000,1.07090000,0.17912000,0.23720000,13.36870000,6.90320000,0.56260000,0.34410000
